coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Sep 25 05:01:57 +0000 2020,,,,0,1309357451595198464,,,,en,,,204,1309242921363832832,RealMattCouch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RealMattCouch: FBI Finds Multiple Military Mail in Ballots DISCARDED in Pennsylvania ALL Were for President Trump https://t.co/QNRpglAx…,https://twitter.com/RealMattCouch/status/1309357451595198464,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481336,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Thu Oct 08 03:16:54 +0000 2020,,,,0,1314042057170665473,,,,en,,,6,1314041316834123779,PathForFreedom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PathForFreedom: @Mike_Pence is a true Statesman. Mr. Vice President, great job highlighting Republican leadership on the economy, fair…",https://twitter.com/AZGOP/status/1314042057170665473,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16620,58761,2302,498,"Phoenix, AZ",Arizona Republican Party,AZGOP,20397,,http://www.azgop.com/,true
,Wed Oct 07 14:19:09 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1313846327185375233/video/1,,601,1313846327185375233,,,,en,,false,272,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","CNN asks Biden communications director why voters don't ""deserve a yes or no answer"" on whether Biden would pack the Supreme Court with extra left-wing judges if Democrats don't get their way.

Joe Biden has been refusing to answer this simple question for 16 days! https://t.co/aejNbLOW5A",https://twitter.com/TrumpWarRoom/status/1313846327185375233,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Sun Sep 27 21:11:59 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1193920568741040128/video/1,,1413,1310326342731390979,,,,en,,false,464,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","This Gold Star Mother’s Day, we honor the mothers and the widows of the fallen who’ve sacrificed so much to secure freedom for each one of us. 

“To every Gold Star family, we will stand by your side forever.” – President @realDonaldTrump
https://t.co/24lS3xkMIn",https://twitter.com/TrumpWarRoom/status/1310326342731390979,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Fri Sep 25 22:22:15 +0000 2020,,,,0,1309619252073246720,,,,en,,,5831,1309613017630478337,RepVernonJones,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RepVernonJones: .@realDonaldTrump visited Atlanta today and drove a stake in the heart of the @DNC. He declared the KKK and ANTIFA both…,https://twitter.com/DineshDSouza/status/1309619252073246720,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Wed Oct 07 13:18:01 +0000 2020,,,https://thedcpatriot.com/watch-reporter-tells-biden-the-internet-calls-him-creepy-joe-his-reaction-is-priceless/,0,1313830942000246784,,,,en,,false,37,1313735398221393926,RealMattCouch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RealMattCouch: WATCH: Reporter Tells Biden the Internet Calls Him ‘Creepy Joe’ His Reaction is Priceless https://t.co/iNaurqkEYS via @r…,https://twitter.com/RealMattCouch/status/1313830942000246784,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481336,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Fri Sep 25 13:13:16 +0000 2020,,,,0,1309481094899732480,,,,en,,,83,1309480827697475584,DavidBrodyCBN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DavidBrodyCBN: The media will declare Joe Biden the winner of the first debate because he was able to travel from Delaware to Cleveland…,https://twitter.com/JasonMillerinDC/status/1309481094899732480,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Oct 08 01:12:48 +0000 2020,VPDebate,https://twitter.com/TrumpWarRoom/status/1256016672424636416/video/1,,1207,1314010827012427779,,,,en,,false,573,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joe Biden slammed President Trump's life-saving travel restrictions on China as hysterical and ""xenophobic.""

Now experts admit the decision saved lives. Wouldn't have happened if Joe Biden had been in charge! #VPDebate  https://t.co/TQgQPi9S1Q",https://twitter.com/TrumpWarRoom/status/1314010827012427779,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Wed Oct 07 18:58:42 +0000 2020,,,,0,1313916679475273730,,,,en,,,22686,1313544238190284800,JackPosobiec,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JackPosobiec: BREAKING: Governor of Puerto Rico endorses Trump,https://twitter.com/AZGOP/status/1313916679475273730,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16620,58761,2302,498,"Phoenix, AZ",Arizona Republican Party,AZGOP,20397,,http://www.azgop.com/,true
,Wed Oct 07 13:48:42 +0000 2020,,,https://www.cnn.com/2020/10/06/opinions/us-election-conservative-pennsylvania-voter-flowers/index.html,0,1313838667404840960,,,,en,,false,329,1313782000122310656,JasonMillerinDC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JasonMillerinDC: Opinion: Why many Pennsylvania voters still like Trump - CNN https://t.co/IJoRZPdmXp,https://twitter.com/BorisEP/status/1313838667404840960,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Fri Sep 25 11:10:57 +0000 2020,,,https://www.fox5atlanta.com/news/president-trump-to-visit-metro-atlanta-friday,107,1309450312739151877,,,,en,,false,25,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",President Trump to visit metro Atlanta Friday https://t.co/ezHnJl2tlX,https://twitter.com/JasonMillerinDC/status/1309450312739151877,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Sat Sep 26 22:47:31 +0000 2020,,,https://thedcpatriot.com/its-official-president-trump-nominates-amy-coney-barrett-to-supreme-court/,67,1309987998734393344,,,,en,,false,14,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","It’s Official, President Trump Nominates Amy Coney Barrett to Supreme Court https://t.co/C64H2Outep",https://twitter.com/RealMattCouch/status/1309987998734393344,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481336,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Tue Sep 29 16:03:25 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1310723464056246272/video/1,,608,1310973464623407106,,,,en,,false,315,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Joe Biden won't be telling the truth tonight. 

Will the media fact-check him? https://t.co/dYwItIf8EM",https://twitter.com/TrumpWarRoom/status/1310973464623407106,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Sun Sep 27 03:53:39 +0000 2020,,https://twitter.com/hughhewitt/status/1309962742212820992/photo/1,,0,1310065036719779840,,,,en,,false,455,1309962742212820992,hughhewitt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @hughhewitt: Well done ⁦@realDonaldTrump⁩ and congratulations to Judge Barrett who will soon be Justice Barrett. https://t.co/HIpN7ToQib,https://twitter.com/JasonMillerinDC/status/1310065036719779840,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Oct 09 11:57:14 +0000 2020,,,https://www.donaldjtrump.com/media/17-days-later-joe-biden-still-refuses-to-come-clean-about-his-intention-to-rig-the-supreme-court/,0,1314535391165321216,,,,en,,false,150,1314314632924983302,AndrewHClark,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AndrewHClark: 17 DAYS: Biden and Harris STILL refuse to come clean about their plans to rig the Supreme Court. https://t.co/zJ0a7ScHpN,https://twitter.com/JasonMillerinDC/status/1314535391165321216,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Oct 08 14:35:52 +0000 2020,,,https://youtu.be/sOm9SVwi_ks,0,1314212924391452672,,,,en,,false,373,1314211349841338372,RNCResearch,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RNCResearch: ABC News’ Sara Fagen: Vice President @Mike_Pence “really had Sen. Harris on the defensive”
https://t.co/dvWQkvQNi6 https:/…",https://twitter.com/TrumpWarRoom/status/1314212924391452672,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Wed Sep 30 01:16:24 +0000 2020,Debates2020,https://twitter.com/TeamTrump/status/1311112287416209409/video/1,,0,1311112627825684480,,,,en,,false,905,1311112287416209409,TeamTrump,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @TeamTrump: Joe Biden on Judge Amy Coney Barrett: ""I’m not opposed to the justice.""

#Debates2020 https://t.co/XdLUTFqbs7",https://twitter.com/JasonMillerinDC/status/1311112627825684480,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Oct 08 03:17:01 +0000 2020,,,,0,1314042083284447234,,,,en,,,34,1314025010411913216,JoannaDuka,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JoannaDuka: “I’m Pro-Life. I don’t apologize for it.” Love @VP Pence!,https://twitter.com/AZGOP/status/1314042083284447234,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16620,58761,2302,498,"Phoenix, AZ",Arizona Republican Party,AZGOP,20397,,http://www.azgop.com/,true
,Fri Sep 25 06:02:18 +0000 2020,,,https://thedcpatriot.com/fbi-finds-multiple-military-mail-in-ballots-discarded-in-pennsylvania-all-were-for-president-trump/,0,1309372637026623489,,,,en,,false,48,1309289834721103872,Therealbp65,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Therealbp65: FBI Finds Multiple Military Mail in Ballots DISCARDED in Pennsylvania ALL Were for President Trump https://t.co/mFYmMhFy7M,https://twitter.com/RealMattCouch/status/1309372637026623489,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481336,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Sat Sep 26 14:38:07 +0000 2020,,,https://thedcpatriot.com/president-trump-unveils-his-america-first-health-care-plan/,81,1309864836633956352,,,,en,,false,38,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",President Trump Unveils His “America First” Health Care Plan https://t.co/43GY2ZiF1E,https://twitter.com/RealMattCouch/status/1309864836633956352,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481336,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Sun Sep 27 12:00:39 +0000 2020,,,,0,1310187593364054017,,,,en,,,299,1310076631076278272,JasonMillerinDC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JasonMillerinDC: 6/ MSM snoozing on the fact National Dems aren't getting the early absentee/voting numbers they need to offset @realDo…,https://twitter.com/JasonMillerinDC/status/1310187593364054017,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Sep 25 21:21:10 +0000 2020,,,https://hann.it/367jw7r,8000,1309603879705817088,,,,en,,false,2416,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","BREAKING: Trump to Unveil 4-Year ‘Black America’ Plan, $500B in Investments, KKK as ‘Terror Group’ https://t.co/yhB0eqwwaH",https://twitter.com/seanhannity/status/1309603879705817088,Thu May 21 17:41:12 +0000 2009,seanhannity,false,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/z23FRgA02S Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",111,5588244,6,20833,NYC,Sean Hannity,seanhannity,9221,,http://hannity.com,true
,Fri Sep 25 17:17:05 +0000 2020,,,,0,1309542452072796162,,,,en,,,463,1309520262631653376,TeamTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamTrump: President @realDonaldTrump: Joe Biden is looking to raise your taxes very substantially, Biden will ""lay waste to Florida’s…",https://twitter.com/TrumpWarRoom/status/1309542452072796162,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Mon Oct 05 14:54:44 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1313130506498854913/video/1,,1143,1313130506498854913,,,,en,,false,392,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","“As the president fights the coronavirus, he’s STILL maintaining a more rigorous schedule than Joe Biden,” says @ErinMPerrine.

“Joe Biden called a lid yesterday and the president was out thanking supporters for their support as he is fighting this head on.” https://t.co/ZF4Y2yP4kR",https://twitter.com/TrumpWarRoom/status/1313130506498854913,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Fri Oct 09 16:39:29 +0000 2020,,,,0,1314606418444595201,,,,en,,,243,1314424260300079105,TheBelaaz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheBelaaz: 🇺🇸 — BELAAZ POLL: We asked our Jewish followers who they think won Wednesday night’s Vice Presidential debate:

Among 5,035…",https://twitter.com/BorisEP/status/1314606418444595201,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8258,97330,1742,792,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15702,,https://www.breakfastwithboris.com,true
,Sat Oct 17 09:09:06 +0000 2020,,,,0,1317392179711643649,,,,en,,,1403,1317313145849958400,TimMurtaugh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TimMurtaugh: Biden is unraveling w17 days to go.

First a refusal to answer court-packing and now a bombshell report of a scheme to pay…",https://twitter.com/JasonMillerinDC/status/1317392179711643649,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Sat Oct 17 09:11:39 +0000 2020,,,,0,1317392822690078720,,,,en,,,3143,1317300169524772864,TrumpWarRoom,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TrumpWarRoom: 1 YEAR AGO TODAY: Joe Biden repeated the lie that he’s “never discussed” Ukraine with Hunter Biden.
 
Biden is a liar who…",https://twitter.com/JasonMillerinDC/status/1317392822690078720,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Sat Oct 10 19:13:46 +0000 2020,,,http://TrumpCardTheMovie.com,8006,1315007635444379648,,,,en,,false,3117,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRUMP CARD is now available to rent or buy on iTunes, Google, Vudu, Fandango, and InDemand. Amazon Prime will be activated soon. More platforms coming! https://t.co/WyVg90v4SH",https://twitter.com/DineshDSouza/status/1315007635444379648,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",658,1927068,5996,7411,United States,Dinesh D'Souza,DineshDSouza,60705,,http://dineshdsouza.com/trumpcard,true
,Tue Oct 13 17:30:21 +0000 2020,,,,0,1316068771010879488,,,,en,,,570,1316040714397122565,CortesSteve,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CortesSteve: New Investors Business Daily poll shows Trump at 42% among Hispanics. 

I believe we are doing even better than that, but…",https://twitter.com/JasonMillerinDC/status/1316068771010879488,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Sat Oct 17 16:58:11 +0000 2020,Pennsylvania,,https://twitter.com/i/broadcasts/1eaKbzrLLwdKX,0,1317510228196425728,,,,en,,false,1182,1317503600860499969,TeamTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TeamTrump: LIVE: Vice President Pence in Reading, PA #Pennsylvania

Text VOTE to 88022 https://t.co/DntMryVvNl",https://twitter.com/JasonMillerinDC/status/1317510228196425728,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Tue Oct 13 04:30:51 +0000 2020,,,,0,1315872605472260097,,,,en,,,14103,1315791254903574529,RichardGrenell,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RichardGrenell: We have a serious crisis in the media. 

We must defeat their advocacy. We must re-elect @realDonaldTrump to show them…",https://twitter.com/TrumpWarRoom/status/1315872605472260097,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Sat Oct 10 15:03:21 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1314944617469693952/video/1,,11473,1314944617469693952,,,,en,,false,7279,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",👀 Joe Biden tells a reporter American voters “don’t deserve” to know his position on packing the Supreme Court. https://t.co/rEmv2Q08JT,https://twitter.com/TrumpWarRoom/status/1314944617469693952,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Sat Oct 10 15:33:20 +0000 2020,,,https://www.pscp.tv/w/clB6QDFKUkttbG5ZT25RUHl8MWVhS2J6bnJndnZLWMk_VhktQcESocEmKzUi9TcQtmUmV2pudK8obwU-m8PE,62,1314952162531708928,,,,en,,false,39,,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","LIVE with AMP Fest President Alex Phillips at Trump National Doral in Miami, Florida https://t.co/rJt5BJ15x8",https://twitter.com/RealMattCouch/status/1314952162531708928,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",320983,481335,111542,200,"NW Arkansas, USA",Matt Couch,RealMattCouch,319825,,http://www.TheDCPatriot.com,false
,Sat Oct 10 22:53:21 +0000 2020,,,,0,1315062896695615489,,,,en,,,330,1315059320980221958,EquipoTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EquipoTrump: Joe Biden's biggest Colombian supporter, Gustavo Petro, just tweeted this homage to Communist murderer Che Guevara.

Presi…",https://twitter.com/TrumpWarRoom/status/1315062896695615489,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
,Wed Oct 14 10:02:37 +0000 2020,,,https://nypost.com/2020/10/14/voters-have-right-to-know-what-joe-biden-did-for-son-hunter-devine/,189,1316318483571970050,,,,en,,false,127,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“The obvious implication is that Hunter was paid to buy influence with his father.”

Voters have right to know what Joe Biden did for son Hunter: Devine https://t.co/vLARsfrK3C",https://twitter.com/JasonMillerinDC/status/1316318483571970050,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11030,264812,3532,1844,"Washington, DC",Jason Miller,JasonMillerinDC,48239,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Oct 16 21:48:34 +0000 2020,,https://twitter.com/AZachParkinson/status/1317219640955850755/video/1,,0,1317220920889626626,,,,en,,false,242,1317219640955850755,AZachParkinson,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AZachParkinson: The real unanswered question: why was Joe Biden listening? https://t.co/XypG6GUUgd,https://twitter.com/TrumpWarRoom/status/1317220920889626626,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1223631,287,3542,MAGA Country,Trump War Room,TrumpWarRoom,26927,,https://www.donaldjtrump.com/,true
