coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon Sep 14 17:29:06 +0000 2020,,https://twitter.com/Mike_Pence/status/1305559210806177795/video/1,,3007,1305559210806177795,,,,en,,false,932,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Joe Biden has put forth the most extreme platform of any major party candidate in US history. In the middle of a global pandemic he wants to raise taxes by $4 trillion but your President cut taxes for hardworking families &amp; we’re going to keep cutting taxes for four more years. https://t.co/UVBfGui6Xj,https://twitter.com/Mike_Pence/status/1305559210806177795,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Tue Sep 22 13:23:50 +0000 2020,,,https://hann.it/35ZqoUu,1023,1308396588402913282,,,,en,,false,234,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How Trump Can Win The Ugly War Over His Supreme Court Nominee https://t.co/XJliPpmvJ2,https://twitter.com/seanhannity/status/1308396588402913282,Thu May 21 17:41:12 +0000 2009,seanhannity,false,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/z23FRgA02S Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",111,5589693,6,20844,NYC,Sean Hannity,seanhannity,9235,,http://hannity.com,true
,Fri Sep 18 04:48:25 +0000 2020,,,,0,1306817328169054209,,,,en,,,27932,1306801068186116096,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @realDonaldTrump: No one has been more wrong, more often than Biden. He voted FOR the Iraq War, he supported the defense sequester that…",https://twitter.com/RealMattCouch/status/1306817328169054209,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Mon Sep 21 20:43:29 +0000 2020,,,https://www.nasa.gov/sites/default/files/atoms/files/artemis_plan-20200921.pdf,6212,1308144842564923393,,,,en,,false,1297,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Under President @realDonaldTrump, @NASA revived American human space exploration as we work to put the first woman on the Moon &amp; the first man &amp; woman on Mars! The Artemis Plan shows we're on our way to this goal as we restore American leadership in space! https://t.co/Y75KKMIMtZ",https://twitter.com/Mike_Pence/status/1308144842564923393,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Sun Sep 20 14:23:24 +0000 2020,,https://twitter.com/Mike_Pence/status/1305959215459192833/photo/1,,0,1307686803340656641,,,,en,,false,20276,1305959215459192833,Mike_Pence,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Mike_Pence: Blessed Are The Peacemakers https://t.co/CxHTAkc86u,https://twitter.com/Mike_Pence/status/1307686803340656641,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Mon Sep 21 17:40:05 +0000 2020,,,https://buff.ly/3kEAPB0,77,1308098687839744001,,,,en,,false,25,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Amish Hold Horse &amp; Buggy Trump Parade — With American Flags and Cows and Stuff Thrown in for Good Measure! 
 https://t.co/n5hcYASfvt—-with-american-flags-and-cows-and-stuff-thrown-in-for-good-measure/",https://twitter.com/RedState/status/1308098687839744001,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Thu Sep 10 21:05:49 +0000 2020,,,,2617,1304164197740183552,,,,en,,,945,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","“We’re witnessing the fastest labor market recovery from an economic crisis in our history. By contrast, the Obama-Biden administration had the slowest, weakest, and worst recovery in American history.” -@realDonaldTrump",https://twitter.com/GOP/status/1304164197740183552,Thu Dec 13 17:15:41 +0000 2007,GOP,false,Text TWITTER to 80810 to receive exclusive updates from the Republican National Committee!,264,2719131,1649,11225,,GOP,GOP,44506,,https://goo.gl/xqho9k,true
,Tue Sep 22 19:26:58 +0000 2020,,,,0,1308487976427696137,,,,en,,,2005,1308476582785429505,henryrodgersdc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @henryrodgersdc: How embarrassing. The driver starts screaming at Trump supporters and then crashes into the car in front of her. 

Poli…",https://twitter.com/RealMattCouch/status/1308487976427696137,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Thu Sep 17 15:09:41 +0000 2020,,,https://thedcpatriot.com/watch-fox-panels-comes-unglued-when-newt-gingrich-calls-out-george-soros-for-violence-in-america/,25,1306611289335238656,realDonaldTrump,1306566773739851800,25073877,und,,false,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@realDonaldTrump https://t.co/oj7IZrgUOM,https://twitter.com/RealMattCouch/status/1306611289335238656,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Tue Sep 22 19:27:03 +0000 2020,HBCUWeek,,https://twitter.com/WhiteHouse/status/1308112004981436419,5889,1308487996430340097,,,,en,,false,1640,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Since taking office, @POTUS @realDonaldTrump has made supporting Historically Black Colleges and Universities a top priority of his Administration by making funding permanent and increasing funding to record levels. 

In recognition of #HBCUWeek, we celebrate America’s HBCUs! https://t.co/TScaFpQvMR",https://twitter.com/PressSec/status/1308487996430340097,Tue Jan 10 21:06:57 +0000 2017,PressSec,false,@WhiteHouse Press Secretary. Connecting the American People to President @realDonaldTrump’s agenda. Tweets may be archived: https://t.co/eVVzoBb3Zr.,1034,6251591,327,13020,"Washington, D.C.",Kayleigh McEnany,PressSec,4285,,http://www.WhiteHouse.gov,true
,Wed Sep 09 19:21:33 +0000 2020,,https://twitter.com/Mike_Pence/status/1303775569700687874/video/1,,9529,1303775569700687874,,,,en,,false,2242,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We need more Conservatives on the Supreme Court of the United States! https://t.co/7ikZWw3zEF,https://twitter.com/Mike_Pence/status/1303775569700687874,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Mon Sep 21 01:00:34 +0000 2020,,,https://buff.ly/3hPU8VQ,24,1307847152446722049,,,,en,,false,20,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Joe Biden Demands That Trump's Nominee Be Withdrawn If He Wins the Presidency 
 https://t.co/9G6gfZ1NTj",https://twitter.com/RedState/status/1307847152446722049,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Thu Sep 17 15:09:38 +0000 2020,,,,0,1306611276047581185,,,,en,,,34472,1306566773739851776,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @realDonaldTrump: Democrats only want BAILOUT MONEY for Blue States that are doing badly. They don’t care about the people, never did!",https://twitter.com/RealMattCouch/status/1306611276047581185,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Thu Sep 17 15:10:13 +0000 2020,,,,0,1306611424391823366,,,,en,,,18290,1306559853683445760,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @realDonaldTrump: The big Unsolicited Ballot States should give it up NOW, before it is too late, and ask people to go to the Polling Bo…",https://twitter.com/RealMattCouch/status/1306611424391823366,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Mon Sep 14 17:28:54 +0000 2020,,,https://www.wsj.com/articles/biden-after-rejecting-progressive-spending-plans-now-hones-multi-trillion-dollar-budget-11600075802,38,1305559161367867392,,,,en,,false,21,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mr. Biden’s proposed budget is more than double that of (Crooked’s), the 2016 Democratic nominee.

“Biden, After Rejecting Progressive Spending Plans, Now Hones Multi-Trillion-Dollar Budget” https://t.co/DcouaEw9r7",https://twitter.com/JasonMillerinDC/status/1305559161367867392,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Thu Sep 17 06:02:41 +0000 2020,,,,0,1306473631258685440,,,,en,,,63,1306311678204706817,RealMattCouch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RealMattCouch: Bill Hemmer is literally dumb enough to act like President Trump wasn't the reason behind the Big Ten playing football t…,https://twitter.com/RealMattCouch/status/1306473631258685440,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Mon Sep 14 15:57:59 +0000 2020,,,,0,1305536279862554625,,,,en,,,194,1305531526512283652,wisgop,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @wisgop: We're excited to welcome @VP @Mike_Pence back to Wisconsin!,https://twitter.com/Mike_Pence/status/1305536279862554625,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Mon Sep 14 17:29:04 +0000 2020,GodFirst Trump2020 MAGA Trump KAG,,https://tspr.ng/c/new-black-god-first-t-shirt,38,1305559200576270338,,,,en,,false,16,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out our New Black ""God First"" T-Shirts from The DC Patriot. This request came directly from Matt Couch's mom, who said we talk a big game, but will we put it on a shirt. Yes ma'am, we sure will! Get Yours!

#GodFirst #Trump2020 #MAGA #Trump #KAG 

https://t.co/sn4avKiFwh",https://twitter.com/RealMattCouch/status/1305559200576270338,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Mon Sep 14 15:58:28 +0000 2020,Wisconsin,,https://twitter.com/i/broadcasts/1kvKpeEdaWkGE,0,1305536400129916928,,,,en,,false,642,1305534499527299072,TeamTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamTrump: WATCH LIVE: Vice President Pence in Janesville, WI #Wisconsin 

Text VOTE to 88022 https://t.co/r8pcqZ8zXV",https://twitter.com/JasonMillerinDC/status/1305536400129916928,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Wed Sep 09 19:21:05 +0000 2020,,https://twitter.com/Mike_Pence/status/1303775452960620550/video/1,,3610,1303775452960620550,,,,en,,false,824,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It has been three and a half years of Promises Made and Promises Kept and we’re just getting started! https://t.co/YyPsNxnF7F,https://twitter.com/Mike_Pence/status/1303775452960620550,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Thu Sep 17 01:32:03 +0000 2020,,,http://zpr.io/HxPxn,25,1306405525102497793,,,,en,,false,10,,,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","‘Reporter’ Blames White House COVID Case on Trump’s Peace Agreement Ceremony, Then Facts Get Dropped https://t.co/jlu720qqGq",https://twitter.com/RedState/status/1306405525102497793,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Sat Sep 12 17:00:32 +0000 2020,,,https://hann.it/3hm5VLl,7012,1304827246071422977,,,,en,,false,4167,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","FORMER BIDEN CHIEF of STAFF in 2019: ‘We Did Everything Wrong, 60 Million Americans Got H1 N1’ https://t.co/k1Ce92KTp9",https://twitter.com/seanhannity/status/1304827246071422977,Thu May 21 17:41:12 +0000 2009,seanhannity,false,"TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/z23FRgA02S Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",111,5589693,6,20844,NYC,Sean Hannity,seanhannity,9235,,http://hannity.com,true
,Fri Sep 18 00:15:54 +0000 2020,,,,0,1306748746378731522,,,,en,,,98,1306748403825758208,chrisjdmartin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @chrisjdmartin: First @JoeBiden attacked President Trump for not implementing a federal mask mandate.

Then he said he wasn't sure it wa…",https://twitter.com/JasonMillerinDC/status/1306748746378731522,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Sep 18 19:57:40 +0000 2020,,,,0,1307046149279420423,,,,en,,,241,1307028179954143232,TeamTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TeamTrump: TODAY: Watch Vice President @Mike_Pence's Remarks from Litchfield Park, Arizona at 4:00 pm ET!

RSVP: https://t.co/9NSxLd0pF…",https://twitter.com/Mike_Pence/status/1307046149279420423,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Tue Sep 15 07:03:22 +0000 2020,,,https://thedcpatriot.com/biden-calls-trump-dangerous-to-israel-trump-announces-second-israel-arab-peace-deal-in-a-week/,224,1305764127961423873,,,,en,,false,95,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Biden Calls Trump ‘Dangerous to Israel’ Trump Announces Second Israel-Arab Peace Deal in a Week https://t.co/Sq1R4unrzE,https://twitter.com/RealMattCouch/status/1305764127961423873,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Thu Sep 17 15:09:52 +0000 2020,,,,0,1306611334004510720,,,,en,,,28684,1306564340972228608,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @realDonaldTrump: I am SUBSTANTIALLY LOWERING MEDICARE PREMIUMS. Have instituted Favored Nations Clause and Rebates on Drug Companies. N…,https://twitter.com/RealMattCouch/status/1306611334004510720,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Fri Sep 18 19:57:06 +0000 2020,HispanicHeritageMonth,,,0,1307046007188922370,,,,en,,,116,1307044487114285056,dougducey,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dougducey: Proud to join @VP to discuss Opportunity For All at @gcu #HispanicHeritageMonth @SBAJovita @danielggarza @SBAgov @LIBREiniti…,https://twitter.com/Mike_Pence/status/1307046007188922370,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Fri Sep 18 16:55:49 +0000 2020,,https://twitter.com/TrumpWarRoom/status/1305152857507852289/video/1,,1054,1307000385773723654,,,,en,,false,362,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minnesota LOVES President Trump.

Minnesota voter: “I would like to tell Donald Trump to keep on fighting the good fight, you know, keep doing what he’s doing!” https://t.co/TDsDnyJsTx",https://twitter.com/TrumpWarRoom/status/1307000385773723654,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Sat Sep 19 15:40:00 +0000 2020,,,,0,1307343694157287425,,,,en,,,76018,1307321159113936896,realDonaldTrump,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @realDonaldTrump: .@GOP  We were put in this position of power and importance to make decisions for the people who so proudly elected us…,https://twitter.com/tedcruz/status/1307343694157287425,Fri Mar 06 03:20:20 +0000 2009,tedcruz,false,"Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate.",1395,4201754,6050,13683,"Houston, Texas",Ted Cruz,tedcruz,29734,,http://www.OneVoteAway.com,true
,Mon Sep 21 11:34:27 +0000 2020,,,,0,1308006672770760705,,,,en,,,1270,1308006369660936192,CBSThisMorning,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CBSThisMorning: President Trump says he will soon nominate a justice to replace the late Ruth Bader Ginsburg on the Supreme Court.

Whi…",https://twitter.com/PressSec/status/1308006672770760705,Tue Jan 10 21:06:57 +0000 2017,PressSec,false,@WhiteHouse Press Secretary. Connecting the American People to President @realDonaldTrump’s agenda. Tweets may be archived: https://t.co/eVVzoBb3Zr.,1034,6251591,327,13020,"Washington, D.C.",Kayleigh McEnany,PressSec,4285,,http://www.WhiteHouse.gov,true
,Fri Sep 18 15:24:44 +0000 2020,,,,0,1306977464489517056,,,,en,,,2953,1306782570135388161,TrumpWarRoom,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TrumpWarRoom: Joe Biden resurrected an old lie tonight, claiming he was ""the first in my family to go to college.""

In fact, Biden was…",https://twitter.com/TrumpWarRoom/status/1306977464489517056,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Fri Sep 18 16:55:08 +0000 2020,,,https://thehill.com/policy/healthcare/479771-health-officials-brief-senators-on-coronavirus-as-infections-spread,418,1307000213496885255,,,,en,,false,161,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","“I think they have responded very well at this point,” said Democrat Senator Patty Murray on January 24 about the Trump Administration's coronavirus response. https://t.co/PnEG6Du3pc",https://twitter.com/TrumpWarRoom/status/1307000213496885255,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Mon Sep 21 22:14:39 +0000 2020,,,,0,1308167787223879680,,,,en,,,19,1308074762241966080,RealMattCouch,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RealMattCouch: Check our our NEW ""America First, Love it or Leave it"" Shirts. Get yours today and help support our work at The DC Patri…",https://twitter.com/RealMattCouch/status/1308167787223879680,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Mon Sep 21 02:31:58 +0000 2020,,,,0,1307870155440107520,,,,en,,,1997,1306380927384326146,Mike_Pence,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Mike_Pence: It’s very irresponsible for Joe Biden and Kamala Harris to be calling into question the incredible innovation of our scient…,https://twitter.com/Mike_Pence/status/1307870155440107520,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Mon Sep 14 20:30:29 +0000 2020,,,,0,1305604857370488837,,,,en,,,13,1305576950489112577,RealMattCouch,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @RealMattCouch: Check out our New Cult 45 President Trump Shirt. Since the left wants to make fun of Trump supporters and call us a Cult…,https://twitter.com/RealMattCouch/status/1305604857370488837,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Thu Sep 17 03:03:07 +0000 2020,,,,0,1306428441563222017,,,,en,,,1031,1306274108347482119,alexsalvinews,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @alexsalvinews: The new @Rasmussen_Poll national telephone and online survey finds the president with a 47% to 46% lead over Joe Biden a…,https://twitter.com/JasonMillerinDC/status/1306428441563222017,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Mon Sep 14 15:58:04 +0000 2020,Wisconsin,,https://twitter.com/i/broadcasts/1kvKpeEdaWkGE,0,1305536300276211713,,,,en,,false,642,1305534499527299072,TeamTrump,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @TeamTrump: WATCH LIVE: Vice President Pence in Janesville, WI #Wisconsin 

Text VOTE to 88022 https://t.co/r8pcqZ8zXV",https://twitter.com/TrumpWarRoom/status/1305536300276211713,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Mon Sep 21 14:39:22 +0000 2020,,,https://thedcpatriot.com/soaring-trump-approval-rating-hits-53-in-latest-rasmussen-polling/,203,1308053210888839170,,,,en,,false,73,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SOARING: Trump Approval Rating Hits 53% in Latest Rasmussen Polling https://t.co/ihk8by2En2,https://twitter.com/RealMattCouch/status/1308053210888839170,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Tue Sep 15 23:47:01 +0000 2020,,,,27,1306016705043484674,JoeBiden,1306013661173932000,939091,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JoeBiden This is the 15th day of the month. Ironic, the polls show Sleepy Joe behind @realDonaldTrump with Latino voters in Florida",https://twitter.com/2soon4that/status/1306016705043484674,Mon Apr 01 23:39:22 +0000 2013,2soon4that,false,"Get Your #FreeKyleRittennhouse here:
https://t.co/A6a8Lkoxdm…

Got a shirt idea? We make it - you make $12 per shirt sold at $24",334,16818,194,21,,#Trump2020 #MAGA,2soon4that,5717,,https://www.2soon4that.com/trump-beats-chinavirus,false
